"ID","DisplayID","InventoryType","ItemClass","ItemSubClass","VisualSlot","CanonicalItemID","Rarity","ItemLevel","Name","Icon","ItemIDsTotal","ItemIDs"
"56328","8132139","12","4","0","0","139329","4","0","Bloodthirsty Instinct","Interface\Icons\ability_druid_primaltenacity","1","139329"
"56329","8132140","12","4","0","0","118682","3","0","Saberon Protector","Interface\Icons\ability_druid_rake","1","118682"
"56330","8132143","12","4","0","0","139328","4","0","Ursoc's Rending Paw","Interface\Icons\ability_druid_swipe","1","139328"
"56331","8132154","12","4","0","0","118685","3","0","Sha'tari Protector","Interface\Icons\ability_golemthunderclap","1","118685"
"56332","8132160","12","4","0","0","139330","4","0","Heightened Senses","Interface\Icons\ability_hunter_aspectoftheviper","2","139330,158712"
"56333","8132172","12","4","0","0","200536","3","0","Tamed Eagle","Interface\Icons\ability_hunter_eagleeye","1","200536"
"56334","8132175","12","4","0","0","161461","4","0","Doom's Hatred","Interface\Icons\ability_hunter_harass","1","161461"
"56335","8132177","12","4","0","0","109996","3","0","Thundertower's Targeting Reticle","Interface\Icons\ability_hunter_mastermarksman","1","109996"
"56336","8132179","12","4","0","0","81836","2","0","Lucky ""Rabbit's"" Foot","Interface\Icons\ability_hunter_mendpet","1","81836"
"56337","8132193","12","4","0","0","155567","2","0","Mr. Munchykins","Interface\Icons\ability_hunter_pet_raptor","1","155567"
"56338","8132226","12","4","0","0","158220","2","0","Cooper's Horseshoe","Interface\Icons\ability_mount_charger","1","158220"
"56339","8132261","12","4","0","0","86042","4","0","Jade Charioteer Figurine","Interface\Icons\ability_mount_ridinghorse","3","86042,86771,87082"
"56340","8132323","12","4","0","0","121572","3","0","Sylvanas' Barbed Arrow","Interface\Icons\ability_theblackarrow","2","121572,129258"
"56341","8132330","12","4","0","0","147012","4","0","Umbral Moonglaives","Interface\Icons\ability_upgrademoonglaive","1","147012"
"56342","8132334","12","4","0","0","94522","4","0","Talisman of Bloodlust","Interface\Icons\ability_warrior_bloodfrenzy","6","94522,95748,96120,96492,96864,102312"
"56343","8132344","12","4","0","0","73591","4","403","Cataclysmic Gladiator's Emblem of Meditation","Interface\Icons\ability_warrior_endlessrage","105","61026,61030,61031,61032,64740,64741,64742,70396,70397,70398,70563,70564,70565,72359,72360,72361,73591,73592,73593,84399,84400,84401,84936,84938,84939,91209,91210,91211,91562,91563,91564,93485,93486,93487,94329,94396,94422,98811,98812,98813,99838,99839,99840,99990,100066,100092,100305,100306,100307,100559,100626,100652,102616,102680,102706,102813,102877,102903,103210,103211,103212,103407,103408,103409,161675,162898,165056,165221,167378,167526,172667,172847,178334,178447,185242,185282,186868,186946,192297,192392,201452,201809,203377,204166,205710,205781,208309,209345,209766,211608,216281,216371,218424,218715,219933,229494,229782,230355,230640,245753,255329,255615,267077,270555,270606"
"56344","8132345","12","4","0","0","113254","2","0","Lokra's Fury","Interface\Icons\ability_warrior_focusedrage","1","113254"
"56345","8132346","12","4","0","0","112888","2","0","Anger of Kor'gall","Interface\Icons\ability_warrior_improveddisciplines","1","112888"
"56346","8132352","12","4","0","0","94519","4","0","Primordius' Talisman of Rage","Interface\Icons\ability_warrior_rampage","6","94519,95757,96129,96501,96873,102315"
"56347","8132360","12","4","0","0","151978","4","0","Smoldering Titanguard","Interface\Icons\ability_warrior_shieldmastery","1","151978"
"56348","8132366","12","4","0","0","186438","4","0","Old Warrior's Soul","Interface\Icons\ability_warrior_warcry","1","186438"
"56349","8132371","12","4","0","0","110014","3","0","Spores of Alacrity","Interface\Icons\creature_sporemushroom","1","110014"
"56350","8132377","12","4","0","0","137484","3","0","Flask of the Solemn Night","Interface\Icons\inv_alchemy_crystalvial","1","137484"
"56351","8132378","12","4","0","0","138222","4","0","Vial of Nightmare Fog","Interface\Icons\inv_alchemy_enchantedvial","3","138222,157766,183650"
"56352","8132379","12","4","0","0","70143","4","365","Moonwell Phial","Interface\Icons\inv_alchemy_imbuedvial","1","70143"
"56353","8132468","12","4","0","0","140161","3","0","Hargal's Favorite Trinket","Interface\Icons\inv_axe_82","1","140161"
"56354","8132488","12","4","0","0","180116","3","0","Overcharged Anima Battery","Interface\Icons\inv_battery_01","1","180116"
"56355","8132503","2","4","0","0","118766","3","0","Skulltooth Collar","Interface\Icons\inv_belt_14","1","118766"
"56356","8132508","12","4","0","0","142508","4","0","Chains of the Valorous","Interface\Icons\inv_belt_19","1","142508"
"56357","8132527","12","4","0","0","63839","2","0","Harmlight Token","Interface\Icons\inv_bijou_bronze","1","63839"
"56358","8132528","12","4","0","0","154983","3","0","Bijou of the Golden City","Interface\Icons\inv_bijou_gold","3","154983,158574,177157"
"56359","8132531","12","4","0","0","77991","4","410","Insignia of the Corrupted Mind","Interface\Icons\inv_bijou_purple","3","77203,77971,77991"
"56360","8132620","12","4","0","0","118199","3","0","Poison Cask","Interface\Icons\inv_cask_01","1","118199"
"56361","8132621","12","4","0","0","81133","3","0","Empty Fruit Barrel","Interface\Icons\inv_cask_02","3","81133,88369,144119"
"56362","8132622","12","4","0","0","88368","2","0","Flamelager's Summer Keg","Interface\Icons\inv_cask_03","2","88368,88577"
"56363","8132762","12","4","0","0","86570","3","0","Crate of Kidnapped Puppies","Interface\Icons\inv_crate_02","1","86570"
"56364","8132778","12","4","0","0","141482","4","0","Unstable Arcanocrystal","Interface\Icons\inv_datacrystal04","1","141482"
"56365","8132779","12","4","0","0","133201","3","0","Sea Star","Interface\Icons\inv_datacrystal05","2","133201,193914"
"56366","8132780","12","4","0","0","151958","4","0","Tarratus Keystone","Interface\Icons\inv_datacrystal06","1","151958"
"56367","8132786","12","4","0","0","198037","2","0","Brimming Arcanocrystal","Interface\Icons\inv_datacrystal12","1","198037"
"56368","8132787","12","4","0","0","194333","3","0","Ekrazathal's Colored Fang","Interface\Icons\inv_diablostone","1","194333"
"56369","8132788","12","4","0","0","158164","3","0","Plunderbeard's Flask","Interface\Icons\inv_drink_01","1","158164"
"56370","8132789","12","4","0","0","139324","4","0","Goblet of Nightmarish Ichor","Interface\Icons\inv_drink_02","1","139324"
"56371","8132791","12","4","0","0","87576","4","0","Bitterest Balebrew Charm","Interface\Icons\inv_drink_04","1","87576"
"56372","8132795","12","4","0","0","87575","4","0","Bubbliest Brightbrew Charm","Interface\Icons\inv_drink_08","1","87575"
"56373","8132803","12","4","0","0","89079","4","0","Lao-Chin's Liquid Courage","Interface\Icons\inv_drink_16","1","89079"
"56374","8132833","12","4","0","0","87573","4","0","Thousand-Year Pickled Egg","Interface\Icons\inv_egg_02","2","87573,110019"
"56375","8132834","12","4","0","0","159978","2","0","Junji's Egg Timer","Interface\Icons\inv_egg_03","1","159978"
"56376","8132842","12","4","0","0","70144","4","365","Ricket's Magnetic Fireball","Interface\Icons\inv_elemental_mote_nether","2","70144,178850"
"56377","8132844","12","4","0","0","133252","3","0","Rainsong","Interface\Icons\inv_elemental_mote_water01","1","133252"
"56378","8132845","12","4","0","0","198539","2","0","Breath of the Plains","Interface\Icons\inv_elemental_primal_air","1","198539"
"56379","8132847","12","4","0","0","200217","3","0","Blazing Essence","Interface\Icons\inv_elemental_primal_fire","2","200217,252418"
"56380","8132848","12","4","0","0","94509","4","0","Soothing Talisman of the Shado-Pan Assault","Interface\Icons\inv_elemental_primal_life","1","94509"
"56381","8132849","12","4","0","0","142162","4","0","Fluctuating Energy","Interface\Icons\inv_elemental_primal_mana","2","142162,235373"
"56382","8132858","12","4","0","0","209959","2","0","Pinch of Dream Magic","Interface\Icons\inv_enchant_duststrange","1","209959"
"56383","8132860","12","4","0","0","174277","4","0","Lingering Psychic Shell","Interface\Icons\inv_enchant_essencearcanelarge","1","174277"
"56384","8132862","12","4","0","0","250214","3","0","Lightspire Core","Interface\Icons\inv_enchant_essenceastrallarge","1","250214"
"56385","8132873","12","4","0","0","252420","3","0","Solarflare Prism","Interface\Icons\inv_enchant_shardbrilliantlarge","1","252420"
"56386","8132885","12","4","0","0","238386","3","0","Void-Touched Fragment","Interface\Icons\inv_enchant_voidcrystal","2","238386,280376"
"56387","8132886","12","4","0","0","167866","4","0","Lurker's Insidious Gift","Interface\Icons\inv_enchant_voidsphere","1","167866"
"56388","8132908","12","4","0","0","81834","2","0","Silkspawn Wing","Interface\Icons\inv_fabric_soulcloth","1","81834"
"56389","8132918","12","4","0","0","81534","2","0","Carp Hunter Feather","Interface\Icons\inv_feather_05","2","81534,81835"
"56390","8132919","12","4","0","0","110006","3","0","Rukhran's Quill","Interface\Icons\inv_feather_06","3","81535,110006,165665"
"56391","8132919","28","4","11","317","71149","4","378","Singed Plume of Aviana","Interface\Icons\inv_feather_06","1","71149"
"56392","8132921","12","4","0","0","111554","3","0","Rimefrost Fetish","Interface\Icons\inv_feather_08","1","111554"
"56393","8132928","12","4","0","0","121071","2","0","Enchanted Roc Feather","Interface\Icons\inv_feather_15","1","121071"
"56394","8132935","12","4","0","0","129044","3","0","Frothing Helhound's Fury","Interface\Icons\inv_gauntlets_01","1","129044"
"56395","8132936","12","4","0","0","129101","3","0","Alpha's Paw","Interface\Icons\inv_gauntlets_02","2","129101,160263"
"56396","8133002","12","4","0","0","61462","2","0","Gear Detector","Interface\Icons\inv_gizmo_08","1","61462"
"56397","8133003","12","4","0","0","151961","4","0","Legionsteel Flywheel","Interface\Icons\inv_gizmo_09","3","151961,161382,186155"
"56398","8133007","12","4","0","0","113658","4","0","Bottle of Infesting Spores","Interface\Icons\inv_gizmo_elementalblastingpowder","1","113658"
"56399","8133011","12","4","0","0","133291","3","0","Throngus's Finger","Interface\Icons\inv_gizmo_felironshell","1","133291"
"56400","8133013","12","4","0","0","230196","4","0","11.0 Raid Template - Ranged DPS - Trinket","Interface\Icons\inv_gizmo_gnomishflameturret","2","230196,249142"
"56401","8133016","12","4","0","0","124223","4","0","Fel-Spring Coil","Interface\Icons\inv_gizmo_hardenedadamantitetube","1","124223"
"56402","8133018","12","4","0","0","188514","3","0","Witching Hourglass","Interface\Icons\inv_gizmo_khoriumpowercore","1","188514"
"56403","8133032","12","4","0","0","234821","3","0","Papa's Prized Putter","Interface\Icons\inv_gizmo_rocketlauncher","1","234821"
"56404","8133041","12","4","0","0","133300","3","0","Mark of Khardros","Interface\Icons\inv_hammer_04","1","133300"
"56405","8133044","12","4","0","0","113983","4","0","Forgemaster's Insignia","Interface\Icons\inv_hammer_07","1","113983"
"56406","8133067","12","4","0","0","69762","4","353","Miniature Voodoo Mask","Interface\Icons\inv_helm_mask_zulgurub_d_01","1","69762"
"56407","8133148","12","4","0","0","111546","3","0","Grondo's Eyepatch","Interface\Icons\inv_helmet_46","1","111546"
"56408","8133209","12","4","0","0","124242","4","0","Tyrant's Decree","Interface\Icons\inv_holiday_tow_spicebandage","3","124242,134366,142159"
"56409","8133250","12","4","0","0","137462","3","0","Jewel of Insatiable Desire","Interface\Icons\inv_jewelcrafting_livingruby_01","2","137462,178809"
"56410","8133252","12","4","0","0","73065","2","0","Wildsoul Stone of Destruction","Interface\Icons\inv_jewelcrafting_livingruby_03","5","73065,73101,73106,73116,73140"
"56411","8133254","12","4","0","0","178826","3","0","Sunblood Amethyst","Interface\Icons\inv_jewelcrafting_nightseye_01","1","178826"
"56412","8133256","12","4","0","0","73061","2","0","Zealous Stone of Battle","Interface\Icons\inv_jewelcrafting_nightseye_03","3","73061,73154,73164"
"56413","8133259","12","4","0","0","73067","2","0","Wildsoul Stone of Rage","Interface\Icons\inv_jewelcrafting_nobletopaz_03","5","73067,73121,73135,73150,88639"
"56414","8133262","12","4","0","0","207175","4","0","Coiled Serpent Idol","Interface\Icons\inv_jewelcrafting_rubyserpent","1","207175"
"56415","8133265","12","4","0","0","124522","4","0","Fragment of the Dark Star","Interface\Icons\inv_jewelcrafting_shadowsongamethyst_01","2","124522,144480"
"56416","8133266","12","4","0","0","110007","3","0","Voidmender's Shadowgem","Interface\Icons\inv_jewelcrafting_shadowsongamethyst_02","2","110007,152783"
"56417","8133268","12","4","0","0","147004","4","0","Sea Star of the Depthmother","Interface\Icons\inv_jewelcrafting_starofelune_02","1","147004"
"56418","8133269","12","4","0","0","73042","2","0","Zealous Defender's Stone","Interface\Icons\inv_jewelcrafting_starofelune_03","4","73042,73160,73170,88634"
"56419","8133272","12","4","0","0","73064","2","0","Zealous Stone of Wisdom","Interface\Icons\inv_jewelcrafting_talasite_03","5","73064,73111,73126,73145,88644"
"56420","8133276","11","4","0","0","81562","3","0","Triune Signet","Interface\Icons\inv_jewelry_amulet_01","2","81562,144176"
"56421","8133276","12","4","0","0","65805","3","0","Schnottz's Medallion of Command","Interface\Icons\inv_jewelry_amulet_01","1","65805"
"56422","8133277","2","4","0","0","183148","7","0","Heirloom Necklace","Interface\Icons\inv_jewelry_amulet_02","24","73013,73014,73015,73016,73017,73105,73110,73115,73120,73125,73130,73131,73136,73141,73146,73151,73156,73161,73166,88635,88643,88667,118770,183148"
"56423","8133278","2","4","0","0","63022","3","24","Gidwin's Medallion","Interface\Icons\inv_jewelry_amulet_03","7","62982,63022,86111,87356,113735,113736,224575"
"56424","8133282","12","4","0","0","183150","7","0","Heirloom Trinket","Interface\Icons\inv_jewelry_amulet_07","2","183150,183160"
"56425","8133283","12","4","0","0","106899","3","0","Frostwolf Veteran's Keepsake","Interface\Icons\inv_jewelry_frostwolftrinket_01","1","106899"
"56426","8133289","2","4","0","0","229052","4","0","Moneyed Mariner's Pendant","Interface\Icons\inv_jewelry_necklace_02","2","211937,229052"
"56427","8133290","12","4","0","0","72901","4","378","Rosary of Light","Interface\Icons\inv_jewelry_necklace_03","1","72901"
"56428","8133291","2","4","0","0","118767","3","0","Necklace of Celerity","Interface\Icons\inv_jewelry_necklace_04","2","118767,179385"
"56429","8133292","2","4","0","0","118769","3","0","Emberfury Choker","Interface\Icons\inv_jewelry_necklace_05","1","118769"
"56430","8133293","2","4","0","0","143668","0","0","Tarnished Mithril Chain of Heroism","Interface\Icons\inv_jewelry_necklace_06","1","143668"
"56431","8133294","2","4","0","0","81565","3","0","Temperature-Sensing Necklace","Interface\Icons\inv_jewelry_necklace_07","4","81565,144179,188814,194536"
"56432","8133295","2","4","0","0","237432","4","0","Clergyman's Anointed Pendant","Interface\Icons\inv_jewelry_necklace_08","1","237432"
"56433","8133296","2","4","0","0","118768","3","0","Gnawing Tooth","Interface\Icons\inv_jewelry_necklace_09","2","118768,131919"
"56434","8133297","2","4","0","0","133203","3","0","Barnacle Pendant","Interface\Icons\inv_jewelry_necklace_10","2","133203,229053"
"56435","8133300","2","4","0","0","69635","4","353","Amulet of Protection","Interface\Icons\inv_jewelry_necklace_13","1","69635"
"56436","8133301","2","4","0","0","133369","3","0","Ionized Choker","Interface\Icons\inv_jewelry_necklace_14","3","133369,157602,206181"
"56437","8133303","2","4","0","0","133215","3","0","Pendant of the Lightless Grotto","Interface\Icons\inv_jewelry_necklace_16","6","62198,62992,112461,133215,164758,177579"
"56438","8133304","2","4","0","0","183625","4","0","Reforged Necklace of Taldaram","Interface\Icons\inv_jewelry_necklace_17","2","67051,183625"
"56439","8133304","12","4","0","0","65026","4","372","Prestor's Talisman of Machination","Interface\Icons\inv_jewelry_necklace_17","2","65026,171631"
"56440","8133305","2","4","0","0","71573","4","391","Amulet of Burning Brilliance","Interface\Icons\inv_jewelry_necklace_18","4","71213,71573,133236,206182"
"56441","8133307","2","4","0","0","133359","3","0","Ironshell Pendant","Interface\Icons\inv_jewelry_necklace_20","2","133359,157588"
"56442","8133309","2","4","0","0","142174","4","0","Choker of Barbed Reins","Interface\Icons\inv_jewelry_necklace_22","2","142174,196435"
