"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"4228","578","0","1858","16384","0","0","452","0","0","0","The Oculus","The Oculus","L'Oculus","Das Oculus","","","El Oculus","El Oculus","Окулус","","","","","","","","16712190","0","0","0","0","0","-500","1","0"
"4229","571","394","1859","1073759296","0","0","0","0","0","75","Prospector's Point","Prospector's Point","Pointe du Prospecteur","Prospektorat","","","Altozano del Prospector","Altozano del Prospector","Лагерь горняков","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4230","571","65","1860","1073759300","0","0","0","0","0","74","Coldwind Heights","Coldwind Heights","Hauts de Vent-froid","Kaltwindanhöhen","","","Altos Viento Helado","Altos Viento Helado","Морозные выси","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4231","571","394","1861","1073759296","0","0","0","0","0","74","Redwood Trading Post","Redwood Trading Post","Comptoir du Cèdre","Handelsposten von Rotholz","","","Puesto de Venta de Madera Roja","Puesto de Venta de Madera Roja","Торговая лавка Красного леса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4232","571","65","1862","1073759300","0","0","0","412","0","72","Vengeance Pass","Vengeance Pass","Défilé de la Vengeance","Pass der Vergeltung","","","Paso Venganza","Paso Venganza","Перевал Возмездия","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4233","571","65","1863","1073759300","0","0","0","0","0","72","Dawn's Reach","Dawn's Reach","Confins de l'Aube","Dämmerkuppe","","","Tramo del Alba","Tramo del Alba","Рассветный край","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4234","571","65","1864","1073763396","0","0","453","0","0","80","Naxxramas","Naxxramas","Naxxramas","Naxxramas","","","Naxxramas","Naxxramas","Наксрамас","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4235","571","394","1865","1073759296","0","0","0","460","564","74","Heartwood Trading Post","Heartwood Trading Post","Comptoir de Cœur-du-bois","Handelsposten Kernholz","","","Puesto de Venta de Duramen","Puesto de Venta de Duramen","Торговая лавка Чащи Леса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4236","571","394","1866","1073759296","0","0","0","459","563","74","Evergreen Trading Post","Evergreen Trading Post","Comptoir des Conifères","Handelsposten Immergrün","","","Puesto de Venta de Siempreverde","Puesto de Venta de Siempreverde","Торговая лавка Вечнозеленого леса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4237","571","394","1867","1073758272","0","0","0","0","0","74","Spruce Point Post","Spruce Point Post","Poste du cap de l'Epicéa","Posten des Fichtenpunkts","","","Puesto del Altozano de Píceas","Puesto del Altozano de Píceas","Застава еловой макушки","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4238","571","394","1868","1073759296","0","0","0","0","0","74","White Pine Trading Post","White Pine Trading Post","Comptoir du Pin blanc","Handelsposten Weißkiefer","","","Puesto de Venta de Pino Blanco","Puesto de Venta de Pino Blanco","Торговая лавка Белой Сосны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4239","571","394","1869","1073759296","0","0","0","0","0","74","Aspen Grove Post","Aspen Grove Post","Poste de la Tremblaie","Posten des Espenhains","","","Puesto de la Alameda","Puesto de la Alameda","Застава Тополиной рощи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4240","571","394","1870","1073759296","0","0","0","459","563","74","Forest's Edge Post","Forest's Edge Post","Poste de la Lisière","Posten des Waldrands","","","Puesto Fronterizo del Bosque","Puesto Fronterizo del Bosque","Застава на опушке","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4241","571","65","1871","1073759300","0","0","0","0","0","72","Eldritch Heights","Eldritch Heights","Les hauts Surréels","Düsterhöhen","","","Cumbres de Eldritch","Cumbres de Eldritch","Зловещая возвышенность","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4242","571","394","1873","1073759296","0","0","440","459","563","74","Venture Bay","Venture Bay","Baie de la KapitalRisk","Venturebucht","","","Bahía Ventura","Bahía Ventura","Бухта торговцев","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4243","571","65","1875","1073759300","0","0","0","0","0","72","Wintergarde Crypt","Wintergarde Crypt","Crypte de Garde-hiver","Gruft von Wintergarde","","","Cripta de Hibergarde","Cripta de Hibergarde","Склеп Стражей Зимы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4244","571","394","1877","1073759296","0","0","0","0","0","74","Bloodmoon Isle","Bloodmoon Isle","Île de la Lune sanguine","Blutmondinsel","","","Isla Luna de Sangre","Isla Luna de Sangre","Остров Кровавой Луны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4245","571","394","1879","1073759296","0","0","0","0","0","75","Shadowfang Tower","Shadowfang Tower","Tour d'Ombrecroc","Schattenfangturm","","","Torre de Colmillo Oscuro","Torre de Colmillo Oscuro","Башня Темного Клыка","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4246","571","65","1881","1073759300","0","0","0","0","0","73","Wintergarde Mausoleum","Wintergarde Mausoleum","Mausolée de Garde-hiver","Mausoleum von Wintergarde","","","Mausoleo de Hibergarde","Mausoleo de Hibergarde","Усыпальница Стражей Зимы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4247","571","394","1883","1073759296","0","0","0","0","0","74","Duskhowl Den","Duskhowl Den","Tanière des Hurlesoir","Grauheulerbau","","","Cubil Aúllaocaso","Cubil Aúllaocaso","Логово Ночного Воя","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4248","571","394","1885","1073759296","0","0","457","461","0","73","The Conquest Pit","The Conquest Pit","La fosse des Conquérants","Die Siegeswallgrube","","","El Foso de la Conquista","El Foso de la Conquista","Бойцовская яма","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4249","571","394","1887","1073759296","0","0","457","459","563","75","The Path of Iron","The Path of Iron","Le sentier du Fer","Der Eisenpfad","","","La Senda de Hierro","La Senda de Hierro","Путь Железа","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4250","571","394","1889","1073759296","0","0","457","462","566","75","Ruins of Tethys","Ruins of Tethys","Ruines de Téthys","Ruinen von Tethys","","","Ruinas de Tethys","Ruinas de Tethys","Руины Тетиса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4251","571","394","1891","1073759296","0","0","0","459","563","74","Silverbrook Hills","Silverbrook Hills","Collines de Ruissargent","Silberwasserhügel","","","Colinas de Arroyoplata","Colinas de Arroyoplata","Холмы Среброречья","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4252","571","495","1893","1073759297","0","0","0","0","0","72","The Broken Bluffs","The Broken Bluffs","Les pitons Brisés","Der Felssturz","","","Riscos Quebrados","Riscos Quebrados","Изрезанные утесы","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4253","571","65","1895","1073759300","0","0","0","0","0","73","7th Legion Front","7th Legion Front","Front de la 7e Légion","Front der 7. Legion","","","Frente de la Séptima Legión","Frente de la Séptima Legión","Передовая 7-го легиона","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4254","571","65","1897","1073759300","0","0","453","0","0","74","The Dragon Wastes","The Dragon Wastes","Le désert des Dragons","Die Dracheneiswüste","","","Baldío del Dragón","Baldío del Dragón","Драконьи пустоши","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4255","571","394","1899","1073759296","0","0","0","459","563","74","Ruins of Drak'Zin","Ruins of Drak'Zin","Ruines de Drak'Zin","Ruinen von Drak'Zin","","","Ruinas de Drak'Zin","Ruinas de Drak'Zin","Руины Драк'Зина","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4256","571","65","1901","1073759300","0","0","0","0","0","74","Drak'Mar Lake","Drak'Mar Lake","Lac Drak'Mar","Drak'Marsee","","","Lago Drak'Mar","Lago Drak'Mar","Озеро Драк'Мар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4257","571","65","1903","1073759300","0","0","0","0","0","74","Dragonspine Tributary","Dragonspine Tributary","Affluent de l'Epine-de-dragon","Drachenwirbelzufluss","","","Afluente del Espinazo del Dragón","Afluente del Espinazo del Dragón","Кладовая Драконьего Хребта","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4258","571","0","1905","17473","0","0","440","0","0","70","The North Sea","The North Sea","La mer Boréale","Das Nordmeer","","","El Mar del Norte","El Mar del Norte","Северное море","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4259","571","394","1907","1073759296","0","0","0","0","0","74","Drak'ural","Drak'ural","Drak'ural","Drak'ural","","","Drak'ural","Drak'ural","Драк'урал","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4260","571","495","1909","1073759297","0","0","0","0","0","70","Thorvald's Camp","Thorvald's Camp","Camp de Thorvald","Thorvalds Lager","","","Campamento de Thorvald","Campamento de Thorvald","Лагерь Торвальда","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4261","571","495","1911","1073759297","0","0","0","0","0","70","Ghostblade Post","Ghostblade Post","Poste de la Lame-fantôme","Geisterklingenposten","","","Puesto del Filo Fantasmal","Puesto del Filo Fantasmal","Застава Призрачного Клинка","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4262","571","394","1913","1073759296","0","0","0","460","564","74","Ashwood Post","Ashwood Post","Poste du Frêne","Eschenholzposten","","","Puesto Fresno","Puesto Fresno","Ясеневая застава","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4263","571","495","1915","1073759297","0","0","0","0","0","70","Lydell's Ambush","Lydell's Ambush","Embuscade de Lydell","Lydells Hinterhalt","","","Emboscada de Lydell","Emboscada de Lydell","Засада Лиделла","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4264","599","0","1917","0","0","0","0","0","0","0","Halls of Stone","Halls of Stone","Les salles de Pierre","Die Hallen des Steins","","","Cámaras de Piedra","Cámaras de Piedra","Чертоги Камня","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4265","576","0","1919","0","0","0","0","0","0","0","The Nexus","The Nexus","Le Nexus","Der Nexus","","","El Nexo","El Nexo","Нексус","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4266","571","394","1921","1073759296","0","0","0","459","563","75","Harkor's Camp","Harkor's Camp","Camp de Harkor","Harkors Lager","","","Campamento de Harkor","Campamento de Harkor","Лагерь Харкора","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4267","571","394","1923","1073759296","0","0","0","0","0","74","Vordrassil Pass","Vordrassil Pass","Passe de Vordrassil","Pass von Vordrassil","","","Paso de Vordrassil","Paso de Vordrassil","Перевал Фордрассил","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4268","571","394","1925","1073759296","0","0","0","0","0","74","Ruuna's Camp","Ruuna's Camp","Camp de Ruuna","Ruunas Lager","","","Campamento de Ruuna","Campamento de Ruuna","Лагерь Рууны","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4269","571","3537","1927","1073759296","0","0","0","462","566","70","Shrine of Scales","Shrine of Scales","Sanctuaire des Écailles","Schrein der Schuppen","","","Santuario de Escamas","Santuario de Escamas","Святилище Чешуи","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4270","571","394","1929","1073759296","0","0","0","463","0","75","Drak'atal Passage","Drak'atal Passage","Passage de Drak'atal","Passage von Drak'atal","","","Pasaje de Drak'atal","Pasaje de Drak'atal","Перевал Драк'атала","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4271","571","495","1931","1073759297","0","0","0","0","0","71","Utgarde Pinnacle","Utgarde Pinnacle","Cime d'Utgarde","Turm Utgarde","","","Pináculo de Utgarde","Pináculo de Utgarde","Вершина Утгард","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4272","602","0","1933","0","0","0","0","0","0","0","Halls of Lightning","Halls of Lightning","Les salles de Foudre","Die Hallen der Blitze","","","Cámaras de Relámpagos","Cámaras de Relámpagos","Чертоги Молний","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4273","603","0","1935","16384","0","0","465","522","0","0","Ulduar","Ulduar","Ulduar","Ulduar","","","Ulduar","Ulduar","Ульдуар","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4275","571","66","1938","1075856452","0","0","0","0","0","75","The Argent Stand","The Argent Stand","Le séjour d'Argent","Die Argentumwache","","","El Confín Argenta","El Confín Argenta","Серебряная застава","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4276","571","66","1940","1073759300","0","0","0","500","0","75","Altar of Sseratus","Altar of Sseratus","Autel de Sseratus","Altar von Sseratus","","","Altar de Sseratus","Altar de Sseratus","Алтарь Шшератуса","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"4277","601","0","1942","0","0","0","0","0","0","76","Azjol-Nerub","Azjol-Nerub","Azjol-Nérub","Azjol-Nerub","","","Azjol-Nerub","Azjol-Nerub","Азжол-Неруб","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
