"ID","Importance","Icon_1","Icon_2","Icon_3","Icon_4","Icon_5","Icon_6","Icon_7","Icon_8","Icon_9","FactionID","X","Y","Z","ContinentID","Flags","AreaID","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","WorldStateID","WorldMapLink"
"2333","0","10","52","53","6","0","0","0","0","0","0","82","-392","460","603","903","4445","Tower of Frost","Tower of Frost","Tour du Givre","Turm des Frostes","","","Torre de Escarcha","Torre de Escarcha","Башня Холода","","","","","","","","16712190","Provides power to Hodir's Fury","Provides power to Hodir's Fury","Fournit de l'énergie à la Fureur de Hodir","Versorgt Hodirs Wut mit Energie.","","","Proporciona poder a la Furia de Hodir","Proporciona poder a la Furia de Hodir","Provides power to Hodir's Fury","","","","","","","","16712190","4196","0"
"2331","0","10","52","53","6","0","0","0","0","0","0","-223","-299","418","603","903","4273","Tower of Life","Tower of Life","Tour de la vie","Turm des Lebens","","","Torre de Vida","Torre de Vida","Башня Жизни","","","","","","","","16712190","Supplies power to Freya's Ward","Supplies power to Freya's Ward","Fournit de l'énergie au Gardien de Freya","Versorgt Freyas Zauberschutz mit Energie","","","Proporciona poder al Resguardo de Freya","Proporciona poder al Resguardo de Freya","Питает энергией оберег Фрейи","","","","","","","","16712190","4053","0"
"2334","0","10","52","53","6","0","0","0","0","0","0","341","317","459","603","903","4445","Tower of Storms","Tower of Storms","Tour des tempêtes","Turm der Stürme","","","Torre de Tormentas","Torre de Tormentas","Башня Гроз","","","","","","","","16712190","Provides power to Thorim's Hammer","Provides power to Thorim's Hammer","Fournit de l'énergie au Marteau de Thorim","Versorgt Thorims Hammer mit Energie.","","","Proporciona poder al Martillo de Thorim","Proporciona poder al Martillo de Thorim","Provides power to Thorim's Hammer","","","","","","","","16712190","4197","0"
"2128","0","46","0","0","0","0","0","0","0","0","0","794","-108","499","607","959","4384","Alliance Defense","Alliance Defense","Défense Alliance","Allianzdefensive","","","Defensa de la Alianza","Defensa de la Alianza","Нападение Альянса","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3630","0"
"2292","0","80","81","82","77","78","79","74","75","76","0","881","-108","109","607","959","4384","Chamber of Ancient Relics","Chamber of Ancient Relics","Chambre des anciennes reliques","Kammer der uralten Relikte","","","Cámara de Reliquias Antiguas","Cámara de Reliquias Antiguas","Комната древних святынь","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3849","0"
"2129","0","13","0","0","0","0","0","0","0","0","0","1338","-155","31","607","959","4384","East Graveyard","East Graveyard","Cimetière de l'est","Östlicher Friedhof","","","Cementerio oriental","Cementerio oriental","Восточное кладбище","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","3632","0"
"2130","0","15","0","0","0","0","0","0","0","0","0","1338","-155","31","607","959","4384","East Graveyard","East Graveyard","Cimetière de l'est","Östlicher Friedhof","","","Cementerio oriental","Cementerio oriental","Восточное кладбище","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","3636","0"
"2117","0","80","81","82","80","81","82","74","75","76","0","1433","-216","30","607","959","4384","Gate of the Blue Sapphire","Gate of the Blue Sapphire","Porte du Saphir bleu","Tor des Saphirhimmels","","","Puerta del Zafiro Azul","Puerta del Zafiro Azul","Врата Синего Сапфира","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3620","0"
"2120","0","108","109","110","108","109","110","74","75","76","0","1414","104","29","607","959","4384","Gate of the Green Emerald","Gate of the Green Emerald","Porte de l'Émeraude verte","Tor des Smaragdhorizonts","","","Puerta de la Esmeralda Verde","Puerta de la Esmeralda Verde","Врата Зеленого Изумруда","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3623","0"
"2111","0","105","106","107","105","106","107","74","75","76","0","1216","79","53","607","647","4384","Gate of the Purple Amethyst","Gate of the Purple Amethyst","Porte de l'Améthyste violette","Tor des Amethyststerns","","","Puerta de la Amatista Púrpura","Puerta de la Amatista Púrpura","Врата Лилового Аметиста","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3614","0"
"2114","0","77","78","79","77","78","79","74","75","76","0","1232","-210","55","607","935","4384","Gate of the Red Sun","Gate of the Red Sun","Porte du Soleil rouge","Tor der Rubinsonne","","","Puerta del Sol Rojo","Puerta del Sol Rojo","Врата Красного Солнца","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3617","0"
"2135","0","102","103","104","102","103","104","74","75","76","0","1058","-107","81","607","959","4384","Gate of the Yellow Moon","Gate of the Yellow Moon","Porte de la Lune jaune","Tor des Goldmondes","","","Puerta de la Luna Amarilla","Puerta de la Luna Amarilla","Врата Желтой Луны","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3638","0"
"2127","0","48","0","0","0","0","0","0","0","0","0","794","-108","499","607","959","4384","Horde Defense","Horde Defense","Défense Horde","Hordendefensive","","","Defensa de la Horda","Defensa de la Horda","Оборона Орды","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","3631","0"
"2133","0","13","0","0","0","0","0","0","0","0","0","1220","-70","70","607","959","4384","South Graveyard","South Graveyard","Cimetière du sud","Südlicher Friedhof","","","Cementerio sur","Cementerio sur","Южное кладбище","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","3634","0"
"2134","0","15","0","0","0","0","0","0","0","0","0","1220","-70","70","607","959","4384","South Graveyard","South Graveyard","Cimetière du sud","Südlicher Friedhof","","","Cementerio sur","Cementerio sur","Южное кладбище","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","3637","0"
"2125","0","48","0","0","0","0","0","0","0","0","0","1571","-143","5","607","959","4384","The Blightbringer","The Blightbringer","Le Portechancre","Die Seuchenbringer","","","El Añublador","El Añublador","Сеятель Гнили","","","","","","","","16712190","Horde Offense","Horde Offense","Offensive de la Horde","Hordenoffensive","","","Ofensiva de la Horda","Ofensiva de la Horda","Нападение Орды","","","","","","","","16712190","3628","0"
"2126","0","48","0","0","0","0","0","0","0","0","0","1571","87","4","607","959","4384","The Casket Carrier","The Casket Carrier","Le Croque-mort","Die Sargschleifer","","","El Portador de Ataúdes","El Portador de Ataúdes","Ларчик","","","","","","","","16712190","Horde Offense","Horde Offense","Offensive de la Horde","Hordenoffensive","","","Ofensiva de la Horda","Ofensiva de la Horda","Нападение Орды","","","","","","","","16712190","3629","0"
"2123","0","46","0","0","0","0","0","0","0","0","0","1571","87","4","607","959","4384","The Frostbreaker","The Frostbreaker","Le Brise-Givre","Die Frostbrecher","","","El Rompescarcha","El Rompescarcha","Ледолом","","","","","","","","16712190","Alliance Offense","Alliance Offense","Offensive de l'Alliance","Allianzoffensive","","","Ofensiva de la Alianza","Ofensiva de la Alianza","Нападение Альянса","","","","","","","","16712190","3626","0"
"2124","0","46","0","0","0","0","0","0","0","0","0","1570","-145","5","607","959","4384","The Graceful Maiden","The Graceful Maiden","La Vierge Gracieuse","Die Anmutige Maid","","","La Doncella Grácil","La Doncella Grácil","Нежная Дева","","","","","","","","16712190","Alliance Offense","Alliance Offense","Offensive de l'Alliance","Allianzoffensive","","","Ofensiva de la Alianza","Ofensiva de la Alianza","Нападение Альянса","","","","","","","","16712190","3627","0"
"2132","0","15","0","0","0","0","0","0","0","0","0","1308","8","31","607","959","4384","West Graveyard","West Graveyard","Cimetière de l'ouest","Westlicher Friedhof","","","Cementerio occidental","Cementerio occidental","Западное кладбище","","","","","","","","16712190","Alliance Controlled","Alliance Controlled","Contrôlé par l'Alliance","Kontrolliert von der Allianz","","","Bajo el control de la Alianza","Bajo el control de la Alianza","Под контролем Альянса","","","","","","","","16712190","3635","0"
"2324","0","13","0","0","0","0","0","0","0","0","0","1309","8","30","607","959","4384","West Graveyard","West Graveyard","Cimetière de l'ouest","Westlicher Friedhof","","","Cementerio occidental","Cementerio occidental","Западное кладбище","","","","","","","","16712190","Horde Controlled","Horde Controlled","Contrôlé par la Horde","Kontrolliert von der Horde","","","Bajo el control de la Horda","Bajo el control de la Horda","Под контролем Орды","","","","","","","","16712190","3633","0"
"2377","0","80","0","0","0","0","0","0","0","0","0","352","-901","49","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","East Gate","East Gate","Porte de l'Est","Östliches Tor","","","Puerta Este","Puerta Este","Восточные врата","","","","","","","","16712190","4326","0"
"2378","0","82","0","0","0","0","0","0","0","0","0","411","-833","49","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","Destroyed","Destroyed","Détruite","Zerstört","","","Destruida","Destruida","Разрушено","","","","","","","","16712190","4323","0"
"2379","0","82","0","0","0","0","0","0","0","0","0","352","-901","49","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","Destroyed","Destroyed","Détruite","Zerstört","","","Destruida","Destruida","Разрушено","","","","","","","","16712190","4325","0"
"2380","0","80","0","0","0","0","0","0","0","0","0","351","-764","50","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","West Gate","West Gate","Porte de l'Ouest","Westliches Tor","","","Puerta Oeste","Puerta Oeste","Западные врата","","","","","","","","16712190","4327","0"
"2381","0","82","0","0","0","0","0","0","0","0","0","351","-764","50","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","Destroyed","Destroyed","Détruite","Zerstört","","","Destruida","Destruida","Разрушено","","","","","","","","16712190","4324","0"
"2382","0","80","0","0","0","0","0","0","0","0","0","411","-833","49","628","943","4710","Alliance Gate","Alliance Gate","Porte de l'Alliance","Allianztor","","","Puerta de la Alianza","Puerta de la Alianza","Врата крепости Альянса","","","","","","","","16712190","Front Gate","Front Gate","Porte principale","Vorderes Tor","","","Puerta Principal","Puerta Principal","Главные врата","","","","","","","","16712190","4328","0"
"2383","0","6","0","0","0","0","0","0","0","0","0","347","-831","48","628","943","4710","Alliance Keep","Alliance Keep","Donjon de l'Alliance","Allianzfestung","","","Fortaleza de la Alianza","Fortaleza de la Alianza","Крепость Альянса","","","","","","","","16712190","Uncontrolled","Uncontrolled","Pas contrôlé","Unerbobert","","","No controlada","No controlada","Оспаривается","","","","","","","","16712190","4341","0"
